Points 200
DISTANCES 40000
12 129 29
12 130 47
12 131 54
12 132 91
12 133 83
12 134 43
12 135 83
12 136 88
12 137 52
12 138 76
12 139 35
12 140 69
12 141 45
12 142 71
12 143 84
12 144 93
12 145 11
12 146 69
12 147 81
12 148 51
12 149 70
12 150 55
12 151 60
12 152 23
12 153 46
12 154 81
12 155 87
12 156 60
12 157 15
12 158 81
12 159 72
12 160 29
12 161 33
12 162 93
12 163 59
12 164 45
12 165 94
12 166 25
12 167 17
12 168 41
12 169 27
12 170 63
12 171 12
12 172 22
12 173 94
12 174 19
12 175 55
12 176 75
12 177 79
12 178 95
12 179 17
12 180 38
12 181 48
12 182 82
12 183 59
12 184 90
12 185 37
12 186 68
12 187 34
12 188 87
12 189 16
12 190 20
12 191 31
12 192 56
12 193 78
12 194 26
12 195 72
12 196 31
12 197 93
12 198 17
12 199 25
12 200 61
13 1 21
13 2 34
13 3 53
13 4 10
13 5 92
13 6 90
13 7 62
13 8 34
13 9 79
13 10 94
13 11 20
13 12 57
13 13 0
13 14 53
13 15 31
13 16 83
13 17 81
13 18 100
13 19 11
13 20 53
13 21 96
13 22 57
13 23 13
13 24 46
13 25 90
13 26 73
13 27 91
13 28 47
13 29 22
13 30 69
13 31 36
13 32 74
13 33 95
13 34 45
13 35 73
13 36 22
13 37 49
13 38 39
13 39 50
13 40 95
13 41 40
13 42 25
13 43 19
13 44 41
13 45 75
13 46 37
13 47 75
13 48 29
13 49 54
13 50 68
13 51 42
13 52 89
13 53 37
13 54 51
13 55 83
13 56 10
13 57 23
13 58 97
13 59 75
13 60 43
13 61 47
13 62 53
13 63 46
13 64 72
13 65 45
13 66 29
13 67 16
13 68 41
13 69 80
13 70 13
13 71 70
13 72 30
13 73 24
13 74 87
13 75 82
13 76 30
13 77 41
13 78 90
13 79 30
13 80 92
13 81 20
13 82 61
13 83 67
13 84 70
13 85 90
13 86 54
13 87 83
13 88 22
13 89 26
13 90 83
13 91 40
13 92 98
13 93 76
13 94 68
13 95 61
13 96 71
13 97 29
13 98 86
13 99 29
13 100 34
13 101 42
13 102 54
13 103 84
13 104 21
13 105 18
13 106 30
13 107 93
13 108 29
13 109 94
13 110 83
13 111 68
13 112 45
13 113 45
13 114 65
13 115 98
13 116 21
13 117 25
13 118 50
13 119 94
13 120 75
13 121 94
13 122 18
13 123 82
13 124 68
13 125 71
13 126 16
13 127 65
13 128 28
13 129 18
13 130 63
13 131 11
13 132 16
13 133 11
13 134 16
13 135 65
13 136 82
13 137 17
13 138 78
13 139 83
13 140 26
13 141 43
13 142 16
13 143 16
13 144 68
13 145 78
13 146 98
13 147 81
13 148 52
13 149 62
13 150 100
13 151 17
13 152 76
13 153 97
13 154 61
13 155 26
13 156 90
13 157 51
13 158 70
13 159 77
13 160 68
13 161 59
13 162 71
13 163 17
13 164 43
13 165 61
13 166 35
13 167 65
13 168 28
13 169 13
13 170 14
13 171 50
13 172 42
13 173 53
13 174 85
13 175 43
13 176 59
13 177 28
13 178 25
13 179 69
13 180 74
13 181 84
13 182 13
13 183 79
13 184 15
13 185 90
13 186 28
13 187 72
13 188 83
13 189 64
13 190 19
13 191 45
13 192 99
13 193 74
13 194 80
13 195 19
13 196 50
13 197 48
13 198 64
13 199 19
13 200 49
14 1 20
14 2 14
14 3 42
14 4 46
14 5 17
14 6 87
14 7 26
14 8 95
14 9 13
14 10 54
14 11 39
14 12 96
14 13 53
14 14 0
14 15 21
14 16 10
14 17 12
14 18 51
14 19 32
14 20 12
14 21 84
14 22 39
14 23 61
14 24 78
14 25 17
14 26 98
14 27 81
14 28 60
14 29 25
14 30 86
14 31 74
14 32 38
14 33 97
14 34 58
14 35 58
14 36 13
14 37 86
14 38 82
14 39 68
14 40 20
14 41 27
14 42 65
14 43 54
14 44 68
14 45 37
14 46 11
14 47 23
14 48 80
14 49 27
14 50 75
14 51 90
14 52 39
14 53 62
14 54 80
14 55 30
14 56 96
14 57 69
14 58 23
14 59 54
14 60 60
14 61 88
14 62 42
14 63 94
14 64 14
14 65 35
14 66 12
14 67 100
14 68 10
14 69 63
14 70 33
14 71 96
14 72 40
14 73 58
14 74 55
14 75 11
14 76 91
14 77 49
14 78 53
14 79 62
14 80 63
14 81 28
14 82 69
14 83 38
14 84 43
14 85 93
14 86 81
14 87 79
14 88 93
14 89 69
14 90 37
14 91 96
14 92 52
14 93 67
14 94 88
14 95 70
14 96 84
14 97 48
14 98 62
14 99 22
14 100 38
14 101 37
14 102 68
14 103 48
14 104 28
14 105 34
14 106 72
14 107 45
14 108 57
14 109 12
14 110 52
14 111 67
14 112 93
14 113 38
14 114 84
14 115 47
14 116 27
14 117 94
14 118 99
14 119 87
14 120 87
14 121 74
14 122 83
14 123 87
14 124 10
14 125 40
14 126 56
14 127 77
14 128 24
14 129 68
14 130 94
14 131 27
14 132 16
14 133 32
14 134 17
14 135 55
14 136 97
14 137 63
14 138 84
14 139 53
14 140 46
14 141 48
14 142 24
14 143 71
14 144 31
14 145 97
14 146 47
14 147 60
14 148 88
14 149 14
14 150 44
14 151 57
14 152 78
14 153 20
14 154 35
14 155 43
14 156 46
14 157 11
14 158 90
14 159 37
14 160 13
14 161 13
14 162 63
14 163 63
14 164 34
14 165 87
14 166 32
14 167 64
14 168 97
14 169 13
14 170 17
14 171 49
14 172 91
14 173 41
14 174 77
14 175 55
14 176 95
14 177 23
14 178 34
14 179 57
14 180 80
14 181 70
14 182 44
14 183 87
14 184 60
14 185 34
14 186 25
14 187 79
14 188 62
14 189 43
14 190 45
14 191 62
14 192 100
14 193 63
14 194 81
14 195 24
14 196 30
14 197 78
14 198 57
14 199 26
14 200 78
15 1 52
15 2 30
15 3 70
15 4 11
15 5 66
15 6 72
15 7 64
15 8 56
15 9 36
15 10 56
15 11 40
15 12 22
15 13 31
15 14 21
15 15 0
15 16 36
15 17 38
15 18 84
15 19 44
15 20 100
15 21 45
15 22 95
15 23 26
15 24 89
15 25 15
15 26 65
15 27 25
15 28 60
15 29 100
15 30 98
15 31 23
15 32 35
15 33 33
15 34 92
15 35 69
15 36 72
15 37 35
15 38 20
15 39 71
15 40 76
15 41 28
15 42 48
15 43 64
15 44 25
15 45 75
15 46 61
15 47 93
15 48 66
15 49 29
15 50 65
15 51 57
15 52 30
15 53 98
15 54 45
15 55 33
15 56 31
15 57 22
15 58 56
15 59 66
15 60 86
15 61 85
15 62 32
15 63 40
15 64 94
15 65 65
15 66 34
15 67 28
15 68 50
15 69 16
15 70 14
15 71 59
15 72 28
15 73 82
15 74 76
15 75 88
15 76 72
15 77 37
15 78 68
15 79 73
15 80 95
15 81 27
15 82 55
15 83 81
15 84 19
15 85 92
15 86 88
15 87 67
15 88 24
15 89 88
15 90 79
15 91 81
15 92 23
15 93 21
15 94 23
15 95 96
15 96 64
15 97 50
15 98 45
15 99 42
15 100 39
15 101 10
15 102 57
15 103 70
15 104 34
15 105 25
15 106 48
15 107 46
15 108 28
15 109 86
15 110 68
15 111 100
15 112 55
15 113 64
15 114 26
15 115 46
15 116 39
15 117 59
15 118 89
15 119 70
15 120 22
15 121 33
15 122 84
15 123 23
15 124 22
15 125 40
15 126 13
15 127 98
15 128 100
15 129 22
15 130 21
15 131 60
15 132 95
15 133 86
15 134 43
15 135 58
15 136 85
15 137 78
15 138 71
15 139 57
15 140 69
15 141 72
15 142 94
15 143 93
15 144 39
15 145 24
15 146 50
15 147 75
15 148 61
15 149 94
15 150 68
15 151 57
15 152 32
15 153 22
15 154 71
15 155 90
15 156 73
15 157 51
15 158 86
15 159 91
15 160 68
15 161 21
15 162 53
15 163 63
15 164 78
15 165 59
15 166 33
15 167 66
15 168 87
15 169 10
15 170 12
15 171 88
15 172 33
15 173 20
15 174 90
15 175 53
15 176 68
15 177 13
15 178 91
15 179 26
15 180 94
15 181 80
15 182 37
15 183 94
15 184 56
15 185 74
15 186 39
15 187 11
15 188 72
15 189 82
15 190 31
15 191 49
15 192 30
15 193 60
15 194 64
15 195 67
15 196 93
15 197 62
15 198 78
15 199 25
15 200 67
16 1 19
16 2 29
16 3 69
16 4 16
16 5 99
16 6 43
16 7 85
16 8 58
16 9 84
16 10 24
16 11 81
16 12 16
16 13 83
16 14 10
16 15 36
16 16 0
16 17 70
16 18 64
16 19 85
16 20 97
16 21 31
16 22 26
16 23 16
16 24 23
16 25 80
16 26 17
16 27 38
16 28 74
16 29 79
16 30 43
16 31 80
16 32 39
16 33 83
16 34 52
16 35 73
16 36 81
16 37 52
16 38 57
16 39 55
16 40 80
16 41 82
16 42 42
16 43 11
16 44 17
16 45 75
16 46 63
16 47 75
16 48 74
16 49 64
16 50 53
16 51 62
16 52 81
16 53 97
16 54 64
16 55 81
16 56 40
16 57 91
16 58 69
16 59 52
16 60 28
16 61 81
16 62 33
16 63 94
16 64 82
16 65 31
16 66 56
16 67 63
16 68 40
16 69 79
16 70 48
16 71 28
16 72 62
16 73 98
16 74 27
16 75 63
16 76 17
16 77 66
16 78 48
16 79 66
16 80 55
16 81 72
16 82 96
16 83 77
16 84 80
16 85 63
16 86 59
16 87 61
16 88 86
16 89 80
16 90 72
16 91 25
16 92 91
16 93 22
16 94 34
16 95 55
16 96 62
16 97 11
16 98 16
16 99 17
16 100 41
16 101 35
16 102 56
16 103 11
16 104 68
16 105 80
16 106 15
16 107 94
16 108 71
16 109 56
16 110 71
16 111 39
16 112 17
16 113 35
16 114 15
16 115 16
16 116 51
16 117 84
16 118 26
16 119 74
16 120 29
16 121 78
16 122 92
16 123 13
16 124 55
16 125 52
16 126 25
16 127 72
16 128 72
16 129 61
16 130 90
16 131 29
16 132 28
16 133 100
16 134 90
16 135 64
16 136 99
16 137 61
16 138 23
16 139 86
16 140 96
16 141 88
16 142 64
16 143 76
16 144 84
16 145 67
16 146 49
16 147 32
16 148 76
16 149 58
16 150 29
16 151 64
16 152 69
16 153 21
16 154 58
16 155 24
16 156 31
16 157 62
16 158 72
16 159 22
16 160 11
16 161 62
16 162 67
16 163 73
16 164 11
16 165 19
16 166 60
16 167 36
16 168 69
16 169 78
16 170 81
16 171 70
16 172 16
16 173 23
16 174 31
16 175 89
16 176 56
16 177 87
16 178 48
16 179 51
16 180 81
16 181 33
16 182 73
16 183 86
16 184 28
16 185 55
16 186 26
16 187 91
16 188 37
16 189 30
16 190 54
16 191 15
16 192 90
16 193 30
16 194 18
16 195 75
16 196 10
16 197 29
16 198 29
16 199 26
16 200 72
17 1 41
17 2 81
17 3 86
17 4 17
17 5 55
17 6 38
17 7 26
17 8 84
17 9 50
17 10 69
17 11 66
17 12 72
17 13 81
17 14 12
17 15 38
17 16 70
17 17 0
17 18 25
17 19 46
17 20 72
17 21 52
17 22 50
17 23 14
17 24 74
17 25 37
17 26 93
17 27 41
17 28 52
17 29 53
17 30 16
17 31 19
17 32 42
17 33 47
17 34 77
17 35 77
17 36 34
17 37 87
17 38 10
17 39 14
17 40 56
17 41 44
17 42 48
17 43 70
17 44 71
17 45 85
17 46 47
17 47 12
17 48 44
17 49 20
17 50 61
17 51 53
17 52 48
17 53 94
17 54 43
17 55 74
17 56 84
17 57 59
17 58 30
17 59 96
17 60 56
17 61 49
17 62 66
17 63 68
17 64 82
17 65 51
17 66 48
17 67 38
17 68 29
17 69 32
17 70 12
17 71 98
17 72 24
17 73 62
17 74 85
17 75 28
17 76 15
17 77 89
17 78 38
17 79 74
17 80 56
17 81 99
17 82 50
17 83 98
17 84 75
17 85 38
17 86 19
17 87 35
17 88 32
17 89 69
17 90 93
17 91 63
17 92 17
17 93 63
17 94 86
17 95 12
17 96 44
17 97 65
17 98 97
17 99 88
17 100 12
17 101 79
17 102 82
17 103 98
17 104 96
17 105 31
17 106 22
17 107 74
17 108 29
17 109 19
17 110 83
17 111 22
17 112 16
17 113 18
17 114 20
17 115 62
17 116 76
17 117 43
17 118 73
17 119 79
17 120 11
17 121 78
17 122 17
17 123 54
17 124 74
17 125 15
17 126 87
17 127 57
17 128 31
17 129 81
17 130 92
17 131 12
17 132 80
17 133 82
17 134 10
17 135 80
17 136 24
17 137 47
17 138 42
17 139 34
17 140 96
17 141 16
17 142 68
17 143 87
17 144 78
17 145 92
17 146 48
17 147 92
17 148 49
17 149 67
17 150 36
17 151 41
17 152 63
17 153 30
17 154 80
17 155 90
17 156 17
17 157 27
17 158 74
17 159 90
17 160 49
17 161 70
17 162 37
17 163 47
17 164 95
17 165 22
17 166 17
17 167 63
17 168 54
17 169 47
17 170 44
17 171 78
17 172 45
17 173 17
17 174 92
17 175 11
17 176 32
17 177 56
17 178 92
17 179 98
17 180 36
17 181 71
17 182 43
17 183 49
17 184 86
17 185 32
17 186 20
17 187 86
17 188 75
17 189 60
17 190 81
17 191 44
17 192 56
17 193 12
17 194 67
17 195 78
17 196 37
17 197 13
17 198 79
17 199 96
17 200 41
18 1 39
18 2 41
18 3 81
18 4 75
18 5 86
18 6 39
18 7 78
18 8 52
18 9 96
18 10 92
18 11 41
18 12 84
18 13 100
18 14 51
18 15 84
18 16 64
18 17 25
18 18 0
18 19 23
18 20 47
18 21 53
18 22 84
18 23 27
18 24 49
18 25 59
18 26 49
18 27 41
18 28 42
18 29 75
18 30 21
18 31 37
18 32 98
18 33 41
18 34 61
18 35 78
18 36 69
18 37 59
18 38 56
18 39 51
18 40 17
18 41 23
18 42 71
18 43 65
18 44 55
18 45 94
18 46 51
18 47 62
18 48 37
18 49 47
18 50 49
18 51 75
18 52 82
18 53 63
18 54 62
18 55 93
18 56 15
18 57 26
18 58 51
18 59 70
18 60 87
18 61 64
18 62 13
18 63 23
18 64 52
18 65 13
18 66 52
18 67 44
18 68 71
18 69 80
18 70 76
18 71 70
18 72 82
18 73 44
18 74 49
18 75 22
18 76 97
18 77 69
18 78 21
18 79 12
18 80 59
18 81 77
18 82 64
18 83 34
18 84 30
18 85 24
18 86 30
18 87 68
18 88 78
18 89 13
18 90 22
18 91 79
18 92 100
18 93 16
18 94 41
18 95 94
18 96 65
18 97 47
18 98 62
18 99 91
18 100 87
18 101 43
18 102 42
18 103 93
18 104 17
18 105 70
18 106 22
18 107 58
18 108 92
18 109 33
18 110 98
18 111 48
18 112 73
18 113 94
18 114 48
18 115 13
18 116 93
18 117 63
18 118 15
18 119 46
18 120 47
18 121 81
18 122 58
18 123 84
18 124 54
18 125 10
18 126 92
18 127 82
18 128 36
18 129 40
18 130 95
18 131 25
18 132 14
18 133 12
18 134 71
18 135 31
18 136 98
18 137 64
18 138 13
18 139 91
18 140 23
18 141 19
18 142 66
18 143 14
18 144 30
18 145 57
18 146 32
18 147 35
18 148 14
18 149 95
18 150 30
18 151 51
18 152 36
18 153 67
18 154 28
18 155 35
18 156 24
18 157 33
18 158 98
18 159 86
18 160 76
18 161 71
18 162 38
18 163 40
18 164 94
18 165 88
18 166 62
18 167 30
18 168 38
18 169 90
18 170 52
18 171 89
18 172 27
18 173 70
18 174 11
18 175 44
18 176 48
18 177 44
18 178 27
18 179 13
18 180 86
18 181 46
18 182 50
18 183 31
18 184 16
18 185 39
18 186 34
18 187 34
18 188 64
18 189 36
18 190 78
18 191 38
18 192 68
18 193 78
18 194 71
18 195 87
18 196 30
18 197 78
18 198 43
18 199 68
18 200 94
19 1 84
19 2 67
19 3 97
19 4 82
19 5 74
19 6 36
19 7 81
19 8 12
19 9 73
19 10 35
19 11 94
19 12 100
19 13 11
19 14 32
19 15 44
19 16 85
19 17 46
19 18 23
19 19 0
19 20 80
19 21 36
19 22 76
19 23 53
19 24 51
19 25 31
19 26 19
19 27 56
19 28 75
19 29 71
19 30 47
19 31 70
19 32 27
19 33 46
19 34 42
19 35 17
19 36 57
19 37 84
19 38 40
19 39 98
19 40 41
19 41 38
19 42 50
19 43 98
19 44 16
19 45 17
19 46 40
19 47 80
19 48 91
19 49 77
19 50 37
19 51 29
19 52 75
19 53 70
19 54 55
19 55 60
19 56 81
19 57 60
19 58 76
19 59 96
19 60 34
19 61 38
19 62 78
19 63 93
19 64 59
19 65 43
19 66 19
19 67 98
19 68 84
19 69 65
19 70 26
19 71 58
19 72 34
19 73 76
19 74 29
19 75 85
19 76 36
19 77 96
19 78 18
19 79 45
19 80 82
19 81 98
19 82 22
19 83 96
19 84 11
19 85 52
19 86 73
19 87 21
19 88 35
19 89 55
19 90 30
19 91 22
19 92 79
19 93 62
19 94 49
19 95 37
19 96 16
19 97 45
19 98 58
19 99 68
19 100 56
19 101 71
19 102 71
19 103 57
19 104 53
19 105 100
19 106 74
19 107 77
19 108 90
19 109 85
19 110 91
19 111 67
19 112 77
19 113 82
19 114 95
19 115 61
19 116 65
19 117 13
19 118 40
19 119 60
19 120 56
19 121 19
19 122 15
19 123 84
19 124 81
19 125 87
19 126 37
19 127 34
19 128 50
19 129 66
19 130 69
19 131 28
19 132 76
19 133 10
19 134 25
19 135 59
19 136 19
19 137 82
19 138 40
19 139 60
19 140 36
19 141 44
19 142 78
19 143 83
19 144 30
19 145 77
19 146 82
19 147 98
19 148 11
19 149 23
19 150 33
19 151 85
19 152 32
19 153 28
19 154 45
19 155 70
19 156 58
19 157 78
19 158 36
19 159 28
19 160 21
19 161 51
19 162 100
19 163 73
19 164 98
19 165 84
19 166 47
19 167 16
19 168 92
19 169 73
19 170 59
19 171 66
19 172 63
19 173 61
19 174 86
19 175 35
19 176 18
19 177 11
19 178 71
19 179 36
19 180 32
19 181 44
19 182 98
19 183 90
19 184 26
19 185 51
19 186 30
19 187 33
19 188 49
19 189 75
19 190 72
19 191 15
19 192 79
19 193 81
19 194 49
19 195 52
19 196 33
19 197 24
19 198 54
19 199 62
19 200 34
20 1 91
20 2 44
20 3 44
20 4 97
20 5 87
20 6 50
20 7 58
20 8 97
20 9 36
20 10 24
20 11 100
20 12 87
20 13 53
20 14 12
20 15 100
20 16 97
20 17 72
20 18 47
20 19 80
20 20 0
20 21 15
20 22 33
20 23 25
20 24 23
20 25 35
20 26 86
20 27 97
20 28 72
20 29 39
20 30 21
20 31 41
20 32 69
20 33 13
20 34 53
20 35 93
20 36 99
20 37 65
20 38 77
20 39 59
20 40 56
20 41 60
20 42 33
20 43 14
20 44 69
20 45 17
20 46 86
20 47 34
20 48 87
20 49 23
20 50 32
20 51 13
20 52 61
20 53 75
20 54 28
20 55 22
20 56 92
20 57 95
20 58 88
20 59 30
20 60 65
20 61 75
20 62 26
20 63 73
20 64 13
20 65 97
20 66 53
20 67 89
20 68 25
20 69 77
20 70 32
20 71 88
20 72 67
20 73 93
20 74 86
20 75 44
20 76 37
20 77 80
20 78 53
20 79 24
20 80 22
20 81 25
20 82 80
20 83 75
20 84 57
20 85 48
20 86 66
20 87 53
20 88 44
20 89 71
20 90 72
20 91 23
20 92 100
20 93 12
20 94 55
20 95 62
20 96 38
20 97 97
20 98 37
20 99 33
20 100 92
20 101 89
20 102 48
20 103 34
20 104 60
20 105 27
20 106 80
20 107 28
20 108 75
20 109 19
20 110 43
20 111 69
20 112 81
20 113 27
20 114 47
20 115 45
20 116 17
20 117 50
20 118 56
20 119 73
20 120 61
20 121 88
20 122 28
20 123 51
20 124 44
20 125 25
20 126 29
20 127 13
20 128 51
20 129 25
20 130 79
20 131 86
20 132 64
20 133 92
20 134 60
20 135 43
20 136 88
20 137 22
20 138 66
20 139 85
20 140 55
20 141 31
20 142 75
20 143 33
20 144 86
20 145 26
20 146 77
20 147 43
20 148 32
20 149 47
20 150 62
20 151 22
20 152 62
20 153 44
20 154 31
20 155 97
20 156 76
20 157 25
20 158 81
20 159 29
20 160 82
20 161 89
20 162 71
20 163 30
20 164 63
20 165 73
20 166 80
20 167 31
20 168 21
20 169 38
20 170 84
20 171 83
20 172 64
20 173 98
20 174 99
20 175 55
20 176 94
20 177 17
20 178 82
20 179 88
20 180 67
20 181 11
20 182 68
20 183 41
20 184 42
20 185 29
20 186 98
20 187 47
20 188 31
20 189 98
20 190 90
20 191 48
20 192 53
20 193 89
20 194 83
20 195 12
20 196 26
20 197 17
20 198 40
20 199 54
20 200 54
21 1 48
21 2 28
21 3 23
21 4 87
21 5 40
21 6 50
21 7 36
21 8 57
21 9 94
21 10 40
21 11 61
21 12 61
21 13 96
21 14 84
21 15 45
21 16 31
21 17 52
21 18 53
21 19 36
21 20 15
21 21 0
21 22 28
21 23 67
21 24 67
21 25 94
21 26 37
21 27 42
21 28 56
21 29 30
21 30 90
21 31 32
21 32 79
21 33 72
21 34 76
21 35 97
21 36 37
21 37 55
21 38 72
21 39 82
21 40 59
21 41 74
21 42 95
21 43 34
21 44 74
21 45 79
21 46 28
21 47 39
21 48 20
21 49 32
21 50 51
21 51 16
21 52 23
21 53 76
21 54 34
21 55 69
21 56 48
21 57 87
21 58 58
21 59 43
21 60 65
21 61 27
21 62 79
21 63 77
21 64 69
21 65 12
21 66 14
21 67 23
21 68 88
21 69 11
21 70 25
21 71 66
21 72 22
21 73 21
21 74 36
21 75 22
21 76 88
21 77 63
21 78 29
21 79 24
21 80 31
21 81 88
21 82 17
21 83 81
21 84 20
21 85 64
21 86 84
21 87 44
21 88 92
21 89 77
21 90 31
21 91 90
21 92 91
21 93 18
21 94 56
21 95 79
21 96 31
21 97 73
21 98 97
21 99 11
21 100 84
21 101 19
21 102 76
21 103 73
21 104 92
21 105 15
21 106 74
21 107 52
21 108 100
21 109 81
21 110 94
21 111 61
21 112 37
21 113 20
21 114 85
21 115 45
21 116 99
21 117 46
21 118 31
21 119 13
21 120 69
21 121 83
21 122 29
21 123 24
21 124 35
21 125 17
21 126 18
21 127 12
21 128 70
21 129 20
21 130 22
21 131 41
21 132 49
21 133 62
21 134 39
21 135 68
21 136 10
21 137 10
21 138 65
21 139 71
21 140 21
21 141 20
21 142 100
21 143 43
21 144 38
21 145 68
21 146 58
21 147 74
21 148 51
21 149 69
21 150 62
21 151 90
21 152 66
21 153 10
21 154 99
21 155 88
21 156 48
21 157 50
21 158 26
21 159 31
21 160 19
21 161 47
21 162 86
21 163 92
21 164 30
21 165 10
21 166 87
21 167 34
21 168 26
21 169 74
21 170 64
21 171 25
21 172 17
21 173 72
21 174 14
21 175 77
21 176 84
21 177 68
21 178 50
21 179 93
21 180 68
21 181 45
21 182 32
21 183 84
21 184 55
21 185 61
21 186 10
21 187 11
21 188 57
21 189 73
21 190 68
21 191 19
21 192 40
21 193 14
21 194 11
21 195 98
21 196 54
21 197 46
21 198 81
21 199 20
21 200 79
22 1 69
22 2 99
22 3 54
22 4 28
22 5 26
22 6 22
22 7 93
22 8 77
22 9 29
22 10 76
22 11 24
22 12 37
22 13 57
22 14 39
22 15 95
22 16 26
22 17 50
22 18 84
22 19 76
22 20 33
22 21 28
22 22 0
22 23 16
22 24 73
22 25 87
22 26 47
22 27 86
22 28 63
22 29 27
22 30 98
22 31 70
22 32 40
22 33 27
22 34 94
22 35 93
22 36 38
22 37 48
22 38 34
22 39 51
22 40 65
22 41 96
22 42 58
22 43 70
22 44 64
22 45 70
22 46 15
22 47 92
22 48 13
22 49 68
22 50 84
22 51 41
22 52 71
22 53 38
22 54 32
22 55 15
22 56 14
22 57 60
22 58 63
22 59 36
22 60 27
22 61 33
22 62 91
22 63 45
22 64 12
22 65 63
22 66 54
22 67 47
22 68 54
22 69 52
22 70 29
22 71 68
22 72 78
22 73 58
22 74 87
22 75 67
22 76 12
22 77 62
22 78 45
22 79 49
22 80 46
22 81 41
22 82 41
22 83 11
22 84 26
22 85 25
22 86 55
22 87 100
22 88 86
22 89 17
22 90 34
22 91 19
22 92 89
22 93 51
22 94 29
22 95 86
22 96 85
22 97 62
22 98 39
22 99 64
22 100 55
22 101 17
22 102 95
22 103 93
22 104 63
22 105 63
22 106 55
22 107 84
22 108 17
22 109 75
22 110 44
22 111 75
22 112 20
22 113 82
22 114 64
22 115 45
22 116 61
22 117 76
22 118 73
22 119 90
22 120 19
22 121 88
22 122 16
22 123 86
22 124 43
22 125 20
22 126 15
22 127 19
22 128 97
22 129 60
22 130 66
22 131 62
22 132 16
22 133 28
22 134 80
22 135 69
22 136 52
22 137 60
22 138 57
22 139 51
22 140 13
22 141 53
22 142 27
22 143 99
22 144 22
22 145 73
22 146 94
22 147 29
22 148 46
22 149 18
22 150 10
22 151 10
22 152 41
22 153 53
22 154 76
22 155 63
22 156 78
22 157 13
22 158 13
22 159 34
22 160 22
22 161 51
22 162 18
22 163 25
22 164 60
22 165 50
22 166 20
22 167 17
22 168 59
22 169 43
22 170 39
22 171 34
22 172 53
22 173 72
22 174 16
22 175 85
22 176 42
22 177 86
22 178 63
22 179 99
22 180 36
22 181 48
22 182 11
22 183 98
22 184 75
22 185 74
22 186 53
22 187 65
22 188 26
22 189 16
22 190 72
22 191 15
22 192 69
22 193 93
22 194 23
22 195 69
22 196 35
22 197 85
22 198 23
22 199 25
22 200 45
23 1 26
23 2 27
23 3 69
23 4 38
23 5 50
23 6 96
23 7 13
23 8 23
23 9 94
23 10 81
23 11 85
23 12 78
23 13 13
23 14 61
23 15 26
23 16 16
23 17 14
23 18 27
23 19 53
23 20 25
23 21 67
23 22 16
23 23 0
23 24 95
23 25 17
23 26 51
23 27 27
23 28 83
23 29 14
23 30 87
23 31 63
23 32 44
23 33 11
23 34 33
23 35 18
23 36 35
23 37 95
23 38 65
23 39 78
23 40 87
23 41 36
23 42 81
23 43 54
23 44 48
23 45 60
23 46 84
23 47 96
23 48 48
23 49 96
23 50 37
23 51 88
23 52 96
23 53 32
23 54 60
23 55 50
23 56 46
23 57 29
23 58 46
23 59 26
23 60 67
23 61 44
23 62 88
23 63 15
23 64 90
23 65 35
23 66 52
23 67 81
23 68 66
23 69 89
23 70 100
23 71 84
23 72 77
23 73 10
23 74 46
23 75 72
23 76 54
23 77 91
23 78 85
23 79 73
23 80 77
23 81 50
23 82 12
23 83 44
23 84 87
23 85 63
23 86 44
23 87 40
23 88 34
23 89 27
23 90 53
23 91 68
23 92 11
23 93 52
23 94 81
23 95 43
23 96 37
23 97 88
23 98 51
23 99 42
23 100 80
23 101 44
23 102 73
23 103 36
23 104 33
23 105 87
23 106 50
23 107 22
23 108 26
23 109 90
23 110 42
23 111 20
23 112 81
23 113 66
23 114 39
23 115 98
23 116 55
23 117 52
23 118 18
23 119 86
23 120 68
23 121 73
23 122 72
23 123 32
23 124 28
23 125 44
23 126 26
23 127 19
23 128 39
23 129 52
23 130 98
23 131 77
23 132 76
23 133 70
23 134 21
23 135 49
23 136 69
23 137 39
23 138 18
23 139 83
23 140 66
23 141 93
23 142 39
23 143 38
23 144 21
23 145 78
23 146 57
23 147 23
23 148 20
23 149 41
23 150 98
23 151 99
23 152 77
23 153 45
23 154 44
23 155 72
23 156 49
23 157 31
23 158 78
23 159 23
23 160 18
23 161 77
23 162 77
23 163 63
23 164 35
23 165 33
23 166 30
23 167 65
23 168 68
23 169 25
23 170 67
23 171 86
23 172 61
23 173 29
23 174 28
23 175 50
23 176 63
23 177 27
23 178 54
23 179 93
23 180 49
23 181 43
23 182 20
23 183 12
23 184 41
23 185 37
23 186 74
23 187 66
23 188 94
23 189 74
23 190 55
23 191 93
23 192 97
23 193 48
23 194 41
23 195 41
23 196 35
23 197 98
23 198 12
23 199 31
23 200 81
24 1 27
24 2 67
24 3 48
24 4 85
24 5 20
24 6 24
24 7 77
24 8 98
24 9 15
24 10 67
24 11 44
24 12 39
24 13 46
24 14 78
24 15 89
24 16 23
24 17 74
24 18 49
24 19 51
24 20 23
24 21 67
24 22 73
24 23 95
24 24 0
24 25 43
24 26 55
24 27 83
24 28 100
24 29 58
24 30 90
24 31 56
24 32 81
24 33 64
24 34 88
24 35 18
24 36 28
24 37 57
24 38 10
24 39 65
24 40 98
24 41 72
24 42 52
24 43 65
24 44 82
24 45 87
24 46 42
24 47 46
24 48 12
24 49 24
24 50 11
24 51 90
24 52 97
24 53 39
24 54 24
24 55 27
24 56 98
24 57 63
24 58 40
